! New Baselines version (Jun 2009), based on (version 9B1) Common Assumptions CMP			
! 2005 Level of Development Assumptions			
! source spreadsheet: BST_SWP_SOD_2005_062709.xls			
swp_3pattern_A56			
contractor	month	percent	demand
34	5	30	0.00
34	6	30	0.00
34	7	30	0.00
34	8	30	0.00
34	9	30	0.00
34	10	30	0.00
34	11	30	0.00
34	12	30	0.00
34	1	30	0.00
34	2	30	0.00
34	3	30	0.00
35	4	30	0.14
35	5	30	0.18
35	6	30	0.27
35	7	30	0.40
35	8	30	0.70
35	9	30	1.00
35	10	30	1.00
35	11	30	1.00
35	12	30	1.00
35	1	30	1.00
35	2	30	1.00
35	3	30	1.00
36	4	30	0.00
36	5	30	0.00
36	6	30	0.00
36	7	30	0.00
36	8	30	0.00
36	9	30	0.27
36	10	30	0.18
36	11	30	0.28
36	12	30	0.54
36	1	30	1.00
36	2	30	1.00
36	3	30	1.00
37	4	30	0.00
37	5	30	0.00
37	6	30	0.00
37	7	30	0.00
37	8	30	0.00
37	9	30	0.70
37	10	30	1.00
37	11	30	1.00
37	12	30	1.00
37	1	30	1.00
37	2	30	1.00
37	3	30	1.00
38	4	30	0.00
38	5	30	0.00
38	6	30	0.00
38	7	30	0.00
38	8	30	0.00
38	9	30	0.00
38	10	30	0.00
38	11	30	0.00
38	12	30	0.00
38	1	30	0.00
38	2	30	0.00
38	3	30	0.00
39	4	30	0.00
39	5	30	0.00
39	6	30	0.00
39	7	30	0.00
39	8	30	0.00
39	9	30	0.00
39	10	30	0.00
39	11	30	0.00
39	12	30	0.00
39	1	30	0.00
39	2	30	0.00
39	3	30	0.00
